family,task,metric,protocol,model,value,std,ci_low,ci_high,skill,skill_ci_low,skill_ci_high,n_runs,n,baseline,higher_is_better,unit
recovery,recovery/block@0.25,acc_100m,native,KinematicRef,0.9704861111111112,0.003437324630767888,0.9475607638888889,0.9899392361111112,0.5554397894275058,0.3124102011494261,0.8030050551126587,2,180,linear_interp,True,fraction
recovery,recovery/block@0.25,acc_100m,native,WeakRef,0.203125,0.0014731391274719688,0.18193576388888888,0.22294270833333335,-11.018918622504938,-19.599728714903215,-7.085090108054602,2,180,linear_interp,True,fraction
recovery,recovery/block@0.25,acc_100m,native,baseline:last_observed,0.22465277777777778,0.013258252147247759,0.1741840277777778,0.2816666666666667,,,,2,180,,True,fraction
recovery,recovery/block@0.25,acc_100m,native,baseline:linear_interp,0.9336805555555556,0.0014731391274719295,0.8995920138888889,0.9642534722222222,,,,2,180,,True,fraction
recovery,recovery/block@0.25,acc_500m,native,KinematicRef,0.9951388888888889,0.0009820927516479793,0.989201388888889,1.0,0.41428571428571426,0.26746031746031745,1.0,2,180,linear_interp,True,fraction
recovery,recovery/block@0.25,acc_500m,native,WeakRef,0.9871527777777778,0.005401510134063964,0.9749913194444444,0.9965364583333334,-0.5071428571428629,-2.0875,-0.13706521739130328,2,180,linear_interp,True,fraction
recovery,recovery/block@0.25,acc_500m,native,baseline:last_observed,0.5618055555555556,0.006874649261535854,0.5190538194444445,0.6107899305555555,,,,2,180,,True,fraction
recovery,recovery/block@0.25,acc_500m,native,baseline:linear_interp,0.9916666666666667,0.0019641855032959585,0.9822916666666666,0.9993055555555556,,,,2,180,,True,fraction
recovery,recovery/block@0.25,ade_m,native,KinematicRef,32.40831230552439,1.990416320375674,26.186242419208522,39.65006107738553,0.20675319389496094,0.12280216979521946,0.27765316803409,2,180,linear_interp,False,m
recovery,recovery/block@0.25,ade_m,native,WeakRef,191.36301242121044,4.0354660931486075,183.8611649059102,199.91489925014446,-3.689694869587578,-4.872712285513414,-2.8254965795216895,2,180,linear_interp,False,m
recovery,recovery/block@0.25,ade_m,native,baseline:last_observed,538.3860015433715,5.972940093511337,482.5945942565178,591.2555906374168,,,,2,180,,False,m
recovery,recovery/block@0.25,ade_m,native,baseline:linear_interp,40.85472160722499,2.4912206591755535,31.58491377728874,52.367094590033055,,,,2,180,,False,m
recovery,recovery/block@0.25,dtw_m,native,KinematicRef,26.9267541894005,0.7360165160309785,24.228813652051507,30.694962304271144,0.2228551638380099,0.13039106409198709,0.29351777367101006,2,180,linear_interp,False,m
recovery,recovery/block@0.25,dtw_m,native,WeakRef,176.99743822100334,2.6467734814415693,171.12168309500237,183.26423972679848,-4.109255040649511,-5.019740066556118,-3.2979710624366336,2,180,linear_interp,False,m
recovery,recovery/block@0.25,dtw_m,native,baseline:last_observed,538.3860015433714,5.972940093511297,482.5945942565178,591.2555906374168,,,,2,180,,False,m
recovery,recovery/block@0.25,dtw_m,native,baseline:linear_interp,34.648158512416245,0.935957959854986,28.515063641666814,41.25811556052486,,,,2,180,,False,m
recovery,recovery/block@0.25,fde_m,native,KinematicRef,22.63107173590604,1.8223237943660384,20.009456344134,25.887832217907576,0.20008255951220955,0.05684021638606254,0.2984046871441708,2,180,linear_interp,False,m
recovery,recovery/block@0.25,fde_m,native,WeakRef,192.5157717502737,6.393164275734919,177.36400884487023,207.60689983711757,-5.8251010594314065,-7.601698884016094,-4.377347232658774,2,180,linear_interp,False,m
recovery,recovery/block@0.25,fde_m,native,baseline:last_observed,942.7462461906223,10.116082756899798,839.3852547369065,1037.9945270676953,,,,2,180,,False,m
recovery,recovery/block@0.25,fde_m,native,baseline:linear_interp,28.374301830313325,3.584811139132288,22.673226862315747,35.19579862387089,,,,2,180,,False,m
recovery,recovery/block@0.25,grid_acc,native,KinematicRef,0.9204861111111111,0.004419417382415985,0.8982552083333334,0.9388975694444445,0.08746819338422425,-0.05855628945146825,0.22007512049074485,2,180,linear_interp,True,fraction
recovery,recovery/block@0.25,grid_acc,native,WeakRef,0.5746527777777778,0.018168715905487694,0.5457899305555556,0.6024565972222222,-3.8833969465648837,-5.299189903287164,-2.8596514546390384,2,180,linear_interp,True,fraction
recovery,recovery/block@0.25,grid_acc,native,baseline:last_observed,0.3222222222222222,0.005892556509887895,0.2669704861111111,0.3715625,,,,2,180,,True,fraction
recovery,recovery/block@0.25,grid_acc,native,baseline:linear_interp,0.9128472222222221,0.005401510134063925,0.8881770833333333,0.9357986111111112,,,,2,180,,True,fraction
recovery,recovery/block@0.25,median_ade_m,native,KinematicRef,22.190470648135836,0.7342447561473755,20.43561035243043,24.808191334514348,-0.07366391987643017,-0.18867437123016234,0.030611100502201213,2,180,linear_interp,False,m
recovery,recovery/block@0.25,median_ade_m,native,WeakRef,183.05623013734396,1.928374420458499,176.6146557244237,190.55132224381032,-7.845974524324747,-8.836306896389711,-6.885174181765024,2,180,linear_interp,False,m
recovery,recovery/block@0.25,median_ade_m,native,baseline:last_observed,504.54247169585534,10.56725694334695,457.7922478259206,546.018263621211,,,,2,180,,False,m
recovery,recovery/block@0.25,median_ade_m,native,baseline:linear_interp,20.721285020142048,1.1831152451597051,18.85615673637033,22.49698229748749,,,,2,180,,False,m
recovery,recovery/block@0.25,p90_ade_m,native,KinematicRef,39.856996691139386,0.4882814849230237,36.57355621233757,47.715381355630626,0.42795853271771017,0.24632454395162826,0.5770042176029998,2,180,linear_interp,False,m
recovery,recovery/block@0.25,p90_ade_m,native,WeakRef,233.33221096881272,3.606735786448584,224.57443819446527,244.87742811356821,-2.350012423790951,-3.5551306076130063,-1.2597040763396472,2,180,linear_interp,False,m
recovery,recovery/block@0.25,p90_ade_m,native,baseline:last_observed,1034.7637540474268,60.39715848683364,927.2221929291309,1208.5344875361186,,,,2,180,,False,m
recovery,recovery/block@0.25,p90_ade_m,native,baseline:linear_interp,69.68576487624853,1.7231868617548416,51.356398489114866,104.60847805082024,,,,2,180,,False,m
recovery,recovery/block@0.25,rmse_m,native,KinematicRef,67.50472850922957,7.0638789864970795,37.4970541185768,90.39203575638817,0.236130199715603,0.18037288781778593,0.3516878298242899,2,180,linear_interp,False,m
recovery,recovery/block@0.25,rmse_m,native,WeakRef,220.0669952592535,5.604934700003391,208.33341161750263,233.43528597021998,-1.498738411154327,-2.7746767292322883,-1.0000667203880917,2,180,linear_interp,False,m
recovery,recovery/block@0.25,rmse_m,native,baseline:last_observed,744.454076885128,0.284628759426523,676.6484491819903,810.0577476740493,,,,2,180,,False,m
recovery,recovery/block@0.25,rmse_m,native,baseline:linear_interp,88.30059308184389,7.583871165798426,53.45408835929154,116.51024112794236,,,,2,180,,False,m
recovery,recovery/block@0.5,acc_100m,native,KinematicRef,0.8645833333333333,0.014240344898895738,0.8259809027777778,0.9030512152777779,0.486175930039109,0.3856019636623567,0.5911615435558586,2,180,linear_interp,True,fraction
recovery,recovery/block@0.5,acc_100m,native,WeakRef,0.16909722222222223,0.004910463758239905,0.15379774305555555,0.18354166666666666,-2.1595007273075684,-2.9820734835073837,-1.5918552606974319,2,180,linear_interp,True,fraction
recovery,recovery/block@0.5,acc_100m,native,baseline:last_observed,0.18958333333333333,0.0019641855032959585,0.13851996527777777,0.24605034722222224,,,,2,180,,True,fraction
recovery,recovery/block@0.5,acc_100m,native,baseline:linear_interp,0.7368055555555555,0.0112940666439518,0.6819184027777778,0.792734375,,,,2,180,,True,fraction
recovery,recovery/block@0.5,acc_500m,native,KinematicRef,0.9590277777777778,0.003437324630767888,0.937834201388889,0.9809331597222222,0.363730283452651,0.20267880697760007,0.5229575563029267,2,180,linear_interp,True,fraction
recovery,recovery/block@0.5,acc_500m,native,WeakRef,0.9230902777777777,0.013012728959335765,0.8933984374999999,0.9524392361111111,-0.18638321401548236,-0.36963308100820663,-0.0869960704820403,2,180,linear_interp,True,fraction
recovery,recovery/block@0.5,acc_500m,native,baseline:last_observed,0.3666666666666667,0.001964185503295978,0.32340711805555555,0.41512586805555557,,,,2,180,,True,fraction
recovery,recovery/block@0.5,acc_500m,native,baseline:linear_interp,0.9352430555555555,0.010066450704391825,0.9063845486111111,0.9628689236111112,,,,2,180,,True,fraction
recovery,recovery/block@0.5,ade_m,native,KinematicRef,96.84775692472006,4.60364556744439,68.95404494094439,128.80963685658872,0.34212312619118235,0.29246717738884265,0.38831278972057603,2,180,linear_interp,False,m
recovery,recovery/block@0.5,ade_m,native,WeakRef,268.6649628567875,7.951795977857094,236.03379633360893,304.4370285445391,-0.825862589107433,-1.1942388122853531,-0.5945466925542096,2,180,linear_interp,False,m
recovery,recovery/block@0.5,ade_m,native,baseline:last_observed,1045.2598001555725,1.515598206485455,941.7091142626289,1148.47709875892,,,,2,180,,False,m
recovery,recovery/block@0.5,ade_m,native,baseline:linear_interp,147.22891171909146,7.627887453265152,109.14594376163095,189.3799931880245,,,,2,180,,False,m
recovery,recovery/block@0.5,dtw_m,native,KinematicRef,49.29833814623085,1.342925657602789,43.0664851316228,56.23595349021315,0.34229298885462206,0.28672409199258153,0.38834852102402273,2,180,linear_interp,False,m
recovery,recovery/block@0.5,dtw_m,native,WeakRef,188.82886800322257,1.9245079747513687,178.57921999885514,200.3673166008719,-1.5199362115627324,-1.9060959236412964,-1.2296925165865704,2,180,linear_interp,False,m
recovery,recovery/block@0.5,dtw_m,native,baseline:last_observed,1045.2598001555725,1.515598206485455,941.7091142626288,1148.47709875892,,,,2,180,,False,m
recovery,recovery/block@0.5,dtw_m,native,baseline:linear_interp,74.96150506985332,2.4485846925974912,61.935256446942205,89.69437392279657,,,,2,180,,False,m
recovery,recovery/block@0.5,fde_m,native,KinematicRef,36.207745744773256,4.409910611636822,25.815117784442066,54.03973377846479,0.44449761288341416,0.3287553465424029,0.5475631926200055,2,180,linear_interp,False,m
recovery,recovery/block@0.5,fde_m,native,WeakRef,217.9945945363155,6.3684368039640855,191.7692566896015,247.5903335870044,-2.359562115529907,-3.6226422196195953,-1.61037092379155,2,180,linear_interp,False,m
recovery,recovery/block@0.5,fde_m,native,baseline:last_observed,1897.5309026217687,6.198369432002653,1709.1514801561461,2081.108297395909,,,,2,180,,False,m
recovery,recovery/block@0.5,fde_m,native,baseline:linear_interp,65.10088031499973,6.299608703128949,42.8294667739668,98.10274964668399,,,,2,180,,False,m
recovery,recovery/block@0.5,grid_acc,native,KinematicRef,0.8397569444444445,0.012030636207687784,0.8074522569444444,0.8724522569444444,0.29265441067387576,0.21814879916555635,0.3674710551053276,2,180,linear_interp,True,fraction
recovery,recovery/block@0.5,grid_acc,native,WeakRef,0.5220486111111111,0.013012728959335765,0.49616753472222225,0.5496744791666667,-1.112078283250483,-1.4527744660451511,-0.8700877161150793,2,180,linear_interp,True,fraction
recovery,recovery/block@0.5,grid_acc,native,baseline:last_observed,0.23402777777777778,0.008838834764831853,0.18731336805555554,0.2873741319444445,,,,2,180,,True,fraction
recovery,recovery/block@0.5,grid_acc,native,baseline:linear_interp,0.773611111111111,0.01031197389230382,0.73640625,0.8105989583333333,,,,2,180,,True,fraction
recovery,recovery/block@0.5,median_ade_m,native,KinematicRef,34.90769997168732,1.8379856689129888,31.36898757977567,39.97734925976778,0.21319994526375768,0.09998575611735552,0.30347167921764445,2,180,linear_interp,False,m
recovery,recovery/block@0.5,median_ade_m,native,WeakRef,195.50834838803996,0.43689971839087227,190.68376113198516,202.84648036244084,-3.4065072643133436,-3.9055382847803886,-2.9763030733448654,2,180,linear_interp,False,m
recovery,recovery/block@0.5,median_ade_m,native,baseline:last_observed,957.1232104917126,11.319651340053445,904.9341601328011,1067.4846164931555,,,,2,180,,False,m
recovery,recovery/block@0.5,median_ade_m,native,baseline:linear_interp,44.36807087942276,0.05198043268768476,39.8705829992446,49.607381477822656,,,,2,180,,False,m
recovery,recovery/block@0.5,p90_ade_m,native,KinematicRef,135.98167229399237,19.27238329416579,95.73825882696737,311.6636171217868,0.573568965064226,0.2731278414082684,0.6667391391272771,2,180,linear_interp,False,m
recovery,recovery/block@0.5,p90_ade_m,native,WeakRef,360.1863965193393,28.241881414170898,286.3968883961807,583.0268728282315,-0.1367038248425465,-0.37010412718563435,0.05248176699341635,2,180,linear_interp,False,m
recovery,recovery/block@0.5,p90_ade_m,native,baseline:last_observed,2060.2597507631012,76.21572675457995,1811.0179301917728,2309.9971897342957,,,,2,180,,False,m
recovery,recovery/block@0.5,p90_ade_m,native,baseline:linear_interp,320.69274345387197,63.478646628125354,215.7042788307242,575.8920435503037,,,,2,180,,False,m
recovery,recovery/block@0.5,rmse_m,native,KinematicRef,273.2485805098404,1.1899358147196084,182.47915195263903,350.87809279507013,0.2414893992971605,0.2117112148624305,0.2803778151484288,2,180,linear_interp,False,m
recovery,recovery/block@0.5,rmse_m,native,WeakRef,411.5848220801222,5.473055905159379,322.76402636769785,496.55377694650133,-0.14249887346639356,-0.2921340272467813,-0.08128280356830997,2,180,linear_interp,False,m
recovery,recovery/block@0.5,rmse_m,native,baseline:last_observed,1448.1523294023832,2.475138140177789,1332.7177282740465,1579.051821807157,,,,2,180,,False,m
recovery,recovery/block@0.5,rmse_m,native,baseline:linear_interp,360.2431880775837,1.3561945668615976,251.75693892478301,458.5227294874368,,,,2,180,,False,m
recovery,recovery/random@0.25,acc_100m,native,KinematicRef,0.9944444444444445,0.0029462782549439376,0.9899305555555555,0.9982638888888888,0.3833333333333333,-0.2749999999999999,0.6709264873057975,2,180,linear_interp,True,fraction
recovery,recovery/random@0.25,acc_100m,native,WeakRef,0.19895833333333335,0.010311973892303811,0.17914930555555555,0.21772569444444445,-94.95000000000033,-479.9125000000017,-39.93234767025081,2,180,linear_interp,True,fraction
recovery,recovery/random@0.25,acc_100m,native,baseline:last_observed,0.36388888888888893,0.01178511301977581,0.31315104166666663,0.41921006944444444,,,,2,180,,True,fraction
recovery,recovery/random@0.25,acc_100m,native,baseline:linear_interp,0.9913194444444444,0.002455231879119909,0.9826302083333334,0.9979166666666667,,,,2,180,,True,fraction
recovery,recovery/random@0.25,acc_500m,native,KinematicRef,0.9996527777777777,0.0004910463758239503,0.9989583333333334,1.0,0.5,0.5,0.5,2,180,linear_interp,True,fraction
recovery,recovery/random@0.25,acc_500m,native,WeakRef,0.9975694444444445,0.0004910463758240289,0.9947916666666667,0.9996527777777777,-1.0,-2.8125,0.5,2,180,linear_interp,True,fraction
recovery,recovery/random@0.25,acc_500m,native,baseline:last_observed,0.9604166666666667,0.005892556509887875,0.944765625,0.9725868055555555,,,,2,180,,True,fraction
recovery,recovery/random@0.25,acc_500m,native,baseline:linear_interp,0.9993055555555556,0.0009820927516479793,0.9979166666666667,1.0,,,,2,180,,True,fraction
recovery,recovery/random@0.25,ade_m,native,KinematicRef,17.393965413246107,0.6537605484195805,16.2046733970257,18.752809922404943,-0.01838027523224728,-0.07197936729959346,0.05294808591587519,2,180,linear_interp,False,m
recovery,recovery/random@0.25,ade_m,native,WeakRef,179.9802259048931,0.9244857053787764,175.59299816090748,184.89886522035673,-9.545626832832408,-10.66854506916497,-8.278516380588242,2,180,linear_interp,False,m
recovery,recovery/random@0.25,ade_m,native,baseline:last_observed,167.1073646817028,3.971679265220443,150.42071398233583,186.61451146225926,,,,2,180,,False,m
recovery,recovery/random@0.25,ade_m,native,baseline:linear_interp,17.08415157922414,0.8148063557609154,15.411782465695595,19.108380014471187,,,,2,180,,False,m
recovery,recovery/random@0.25,dtw_m,native,KinematicRef,16.4073531075136,0.17818032286754507,15.55383265223178,17.257882478348378,-0.025742441787398596,-0.07273142457838755,0.035891778003773016,2,180,linear_interp,False,m
recovery,recovery/random@0.25,dtw_m,native,WeakRef,175.75010355112886,0.12128853429304409,171.18638254847565,180.61029561393943,-9.989511512932262,-10.988392463341734,-8.950353366502398,2,180,linear_interp,False,m
recovery,recovery/random@0.25,dtw_m,native,baseline:last_observed,158.4639870921796,3.0087776250724674,143.68348049528794,175.30093258060248,,,,2,180,,False,m
recovery,recovery/random@0.25,dtw_m,native,baseline:linear_interp,16.00147406033242,0.5294907180414259,14.790113694588129,17.47633954504429,,,,2,180,,False,m
recovery,recovery/random@0.25,fde_m,native,KinematicRef,17.019324164087955,0.530356447669667,16.055390238496877,17.996021168383344,-0.046687505288069864,-0.07987962977586682,-0.0010928277443245267,2,180,linear_interp,False,m
recovery,recovery/random@0.25,fde_m,native,WeakRef,181.0475688390128,2.801850070389114,175.73478729250078,186.17029450167013,-10.136863221308086,-11.025532168710349,-9.149100378089134,2,180,linear_interp,False,m
recovery,recovery/random@0.25,fde_m,native,baseline:last_observed,173.01980302942636,3.601155467282534,156.44064527825648,192.16069906728492,,,,2,180,,False,m
recovery,recovery/random@0.25,fde_m,native,baseline:linear_interp,16.259460141122396,0.45551996833782954,15.069779475850794,17.608080663563804,,,,2,180,,False,m
recovery,recovery/random@0.25,grid_acc,native,KinematicRef,0.9586805555555555,0.0004910463758240289,0.9447829861111111,0.969453125,-0.025862068965517168,-0.1892010384419781,0.13128371250242737,2,180,linear_interp,True,fraction
recovery,recovery/random@0.25,grid_acc,native,WeakRef,0.6100694444444444,0.003437324630768006,0.5818923611111112,0.6375173611111111,-8.681034482758628,-12.12289338568408,-6.38010645604395,2,180,linear_interp,True,fraction
recovery,recovery/random@0.25,grid_acc,native,baseline:last_observed,0.6486111111111111,0.009820927516479791,0.6079513888888889,0.6840972222222224,,,,2,180,,True,fraction
recovery,recovery/random@0.25,grid_acc,native,baseline:linear_interp,0.9597222222222223,0.0,0.9465190972222222,0.9711805555555555,,,,2,180,,True,fraction
recovery,recovery/random@0.25,median_ade_m,native,KinematicRef,15.344331826452711,0.3919463146634916,14.583224750330418,15.981938679787326,-0.1001636806613283,-0.14362877558254836,-0.05845536491180298,2,180,linear_interp,False,m
recovery,recovery/random@0.25,median_ade_m,native,WeakRef,178.2841723109279,1.680058302206013,172.82460621843262,184.62310574989587,-11.784500397979919,-12.796914239026183,-11.111593892869642,2,180,linear_interp,False,m
recovery,recovery/random@0.25,median_ade_m,native,baseline:last_observed,143.3744923259602,0.40622484965297456,128.44840531358238,158.7781540415863,,,,2,180,,False,m
recovery,recovery/random@0.25,median_ade_m,native,baseline:linear_interp,13.946342751137635,0.2455891671914041,13.125425940751663,14.5910543152606,,,,2,180,,False,m
recovery,recovery/random@0.25,p90_ade_m,native,KinematicRef,24.690793914501754,1.70876006534075,22.07571312534332,27.561084108319577,-0.012499825693861266,-0.10001431304750155,0.0655015903217665,2,180,linear_interp,False,m
recovery,recovery/random@0.25,p90_ade_m,native,WeakRef,221.31815040176681,2.9582519331422263,212.33534876611628,227.32217266205123,-8.085260518891808,-8.939725075879096,-7.0297410033550065,2,180,linear_interp,False,m
recovery,recovery/random@0.25,p90_ade_m,native,baseline:last_observed,334.45470533837573,17.28142711677226,276.9255674044964,374.94653670869013,,,,2,180,,False,m
recovery,recovery/random@0.25,p90_ade_m,native,baseline:linear_interp,24.371499529728187,0.9247542486972263,22.422151670420703,26.724779870249133,,,,2,180,,False,m
recovery,recovery/random@0.25,rmse_m,native,KinematicRef,24.800627253204684,5.629539198438656,19.765251549502835,30.8768356689828,0.12590096341366713,-0.04080285569640612,0.2614902746063966,2,180,linear_interp,False,m
recovery,recovery/random@0.25,rmse_m,native,WeakRef,202.0994656958997,0.8674534230920846,197.1535789125919,207.30096620552513,-6.304609359116208,-9.233680237480726,-4.300769371744882,2,180,linear_interp,False,m
recovery,recovery/random@0.25,rmse_m,native,baseline:last_observed,235.97473965926594,11.366992271753844,203.8961524443695,276.24359284077104,,,,2,180,,False,m
recovery,recovery/random@0.25,rmse_m,native,baseline:linear_interp,28.360380217305266,6.329188707065565,19.65105493812463,37.87261156743642,,,,2,180,,False,m
recovery,recovery/random@0.5,acc_100m,native,KinematicRef,0.9868055555555555,0.0014731391274719295,0.9793272569444444,0.9942708333333333,0.10865968008825114,-0.07403492647059064,0.2595506220506254,2,180,linear_interp,True,fraction
recovery,recovery/random@0.5,acc_100m,native,WeakRef,0.2032986111111111,0.002209708691207953,0.18852864583333334,0.21666666666666667,-53.40512961941531,-104.5430555555557,-32.75359237702693,2,180,linear_interp,True,fraction
recovery,recovery/random@0.5,acc_100m,native,baseline:last_observed,0.3138888888888889,0.008347788389007823,0.26676649305555555,0.36760416666666673,,,,2,180,,True,fraction
recovery,recovery/random@0.5,acc_100m,native,baseline:linear_interp,0.9850694444444444,0.0029462782549439376,0.9763758680555555,0.9932335069444445,,,,2,180,,True,fraction
recovery,recovery/random@0.5,acc_500m,native,KinematicRef,0.9986111111111111,0.0009820927516479793,0.9965277777777778,1.0,0.4166666666666726,-0.12708333333335053,0.8428571428571441,2,180,linear_interp,True,fraction
recovery,recovery/random@0.5,acc_500m,native,WeakRef,0.9961805555555555,0.0009820927516479793,0.9928819444444444,0.9984418402777777,-0.8472222222222383,-3.58541666666664,-0.10819444444446354,2,180,linear_interp,True,fraction
recovery,recovery/random@0.5,acc_500m,native,baseline:last_observed,0.8868055555555555,0.003928371006591917,0.8654210069444445,0.9053993055555556,,,,2,180,,True,fraction
recovery,recovery/random@0.5,acc_500m,native,baseline:linear_interp,0.9977430555555555,0.0012276159395600132,0.9947786458333334,1.0,,,,2,180,,True,fraction
recovery,recovery/random@0.5,ade_m,native,KinematicRef,20.5662720258499,1.0459135166576314,18.067040525328803,23.182734674624093,0.01496551266487195,-0.029510847059369516,0.06088188252156345,2,180,linear_interp,False,m
recovery,recovery/random@0.5,ade_m,native,WeakRef,181.70103019619123,1.8268633584198255,178.124772929294,185.21592076955733,-7.714410415397257,-8.721498300141443,-6.547701768179271,2,180,linear_interp,False,m
recovery,recovery/random@0.5,ade_m,native,baseline:last_observed,237.13865683093536,5.843499856548535,217.36460078141542,258.867196794044,,,,2,180,,False,m
recovery,recovery/random@0.5,ade_m,native,baseline:linear_interp,20.889134189028816,1.3773072555994614,17.794851543779355,24.148216902151212,,,,2,180,,False,m
recovery,recovery/random@0.5,dtw_m,native,KinematicRef,17.74748956855739,0.5212923727373657,16.466011300531942,19.148911633988202,0.0037600821314741073,-0.03484297123624461,0.04349970637513305,2,180,linear_interp,False,m
recovery,recovery/random@0.5,dtw_m,native,WeakRef,169.82099287800952,0.009598043018964789,166.63795973350068,173.14078586012002,-8.537933881606644,-9.285579674733388,-7.72801400521708,2,180,linear_interp,False,m
recovery,recovery/random@0.5,dtw_m,native,baseline:last_observed,184.52143280778904,1.7819940541271797,168.3804592705777,202.64103036558214,,,,2,180,,False,m
recovery,recovery/random@0.5,dtw_m,native,baseline:linear_interp,17.816952243529354,0.6575835309556315,16.16148613083245,19.54256632088734,,,,2,180,,False,m
recovery,recovery/random@0.5,fde_m,native,KinematicRef,18.15368000438487,0.06164108085305149,16.72470282522282,19.606875850616483,-0.019938135038777283,-0.05880668465504666,0.02209037646803297,2,180,linear_interp,False,m
recovery,recovery/random@0.5,fde_m,native,WeakRef,181.47930497912225,1.2696396628152302,177.24357461911194,186.37463932577677,-9.195961093587588,-10.078397828926247,-8.184488713908735,2,180,linear_interp,False,m
recovery,recovery/random@0.5,fde_m,native,baseline:last_observed,249.50512118598115,8.097610512828842,228.267786674758,271.5756776847585,,,,2,180,,False,m
recovery,recovery/random@0.5,fde_m,native,baseline:linear_interp,17.799445578221373,0.1842182782531206,16.176287242814027,19.652913401340687,,,,2,180,,False,m
recovery,recovery/random@0.5,grid_acc,native,KinematicRef,0.9552083333333334,0.001473139127472008,0.9442578125000001,0.9652907986111112,0.029551630434783645,-0.09990475328729659,0.1366835536818977,2,180,linear_interp,True,fraction
recovery,recovery/random@0.5,grid_acc,native,WeakRef,0.5984375,0.011048543456039806,0.5796744791666666,0.6201649305555557,-7.701426630434783,-10.102653747031507,-5.800726736188602,2,180,linear_interp,True,fraction
recovery,recovery/random@0.5,grid_acc,native,baseline:last_observed,0.5621527777777777,0.020132901408783533,0.5247829861111111,0.5976041666666667,,,,2,180,,True,fraction
recovery,recovery/random@0.5,grid_acc,native,baseline:linear_interp,0.9538194444444444,0.0024552318791200263,0.9426996527777778,0.9642491319444445,,,,2,180,,True,fraction
recovery,recovery/random@0.5,median_ade_m,native,KinematicRef,15.975286312345109,0.0560259585109981,15.081662566527863,16.865638330948492,-0.07328164429585338,-0.12893563276739103,0.03287703197728356,2,180,linear_interp,False,m
recovery,recovery/random@0.5,median_ade_m,native,WeakRef,178.52243548487786,0.8068006662259427,175.95280954069867,183.0835069799647,-10.995153067554048,-11.748834942100647,-9.631281106208158,2,180,linear_interp,False,m
recovery,recovery/random@0.5,median_ade_m,native,baseline:last_observed,214.93995469302962,2.9115500107335217,190.94164826334486,240.70410514186833,,,,2,180,,False,m
recovery,recovery/random@0.5,median_ade_m,native,baseline:linear_interp,14.889438481043989,0.409546779278928,14.08835777695069,16.796545147448583,,,,2,180,,False,m
recovery,recovery/random@0.5,p90_ade_m,native,KinematicRef,27.680104897687254,0.42810640599697264,24.682134886939586,33.68684529558311,0.03401674324966675,-0.08336033094518522,0.15747954704005998,2,180,linear_interp,False,m
recovery,recovery/random@0.5,p90_ade_m,native,WeakRef,211.43518912477418,6.6873974840870165,205.86988598408988,216.5135864697137,-6.374141405077131,-7.2496144942911815,-4.702340878508497,2,180,linear_interp,False,m
recovery,recovery/random@0.5,p90_ade_m,native,baseline:last_observed,447.42267052842584,25.48355877759839,416.5172908616836,490.54890947722356,,,,2,180,,False,m
recovery,recovery/random@0.5,p90_ade_m,native,baseline:linear_interp,28.67046811388582,0.7503581651258794,25.402471726152093,36.7721810280583,,,,2,180,,False,m
recovery,recovery/random@0.5,rmse_m,native,KinematicRef,41.16066920204237,6.472930705566492,26.435785849588047,53.944766246437666,0.10788655722298413,0.0051909343918100995,0.1641335028213051,2,180,linear_interp,False,m
recovery,recovery/random@0.5,rmse_m,native,WeakRef,205.36470483385867,2.2012276352447215,200.5168844604001,210.35732935690652,-3.504150474511302,-5.421440965384954,-2.3193121182379253,2,180,linear_interp,False,m
recovery,recovery/random@0.5,rmse_m,native,baseline:last_observed,341.3288299327054,9.388880467234902,313.141100454858,372.56067520537124,,,,2,180,,False,m
recovery,recovery/random@0.5,rmse_m,native,baseline:linear_interp,46.15141588256876,7.417931684799118,26.698976015411162,62.30670532825489,,,,2,180,,False,m
